"_id","close","closeTime","high","low","open","quoteAssetVolume","takerBuyBaseVolume","takerBuyQuoteVolume","trades","updatedAtLocal","volume"
"1751763600000","108218.25000000","1751767199999","108218.25000000","108084.92000000","108206.99000000","10363441.49901990","44.63672000","4827823.34351660","16441","2025-07-20T14:15:43.357Z","95.82235000"
"1751767200000","108060.02000000","1751770799999","108268.35000000","108060.02000000","108218.25000000","14476369.12902290","73.37367000","7939431.62058740","19960","2025-07-20T14:15:43.357Z","133.80239000"
"1751770800000","108050.49000000","1751774399999","108100.00000000","108025.97000000","108060.00000000","8407282.98230160","35.05899000","3788053.65117570","18713","2025-07-20T14:15:43.357Z","77.80971000"
"1751774400000","107989.11000000","1751777999999","108100.00000000","107930.45000000","108050.49000000","12625641.04884410","35.05996000","3786959.83918650","15960","2025-07-20T14:15:43.357Z","116.90310000"
"1751778000000","108003.35000000","1751781599999","108010.13000000","107962.19000000","107989.10000000","9051384.40288890","48.27301000","5213310.69871220","11677","2025-07-20T14:15:43.357Z","83.81175000"
"1751781600000","108121.98000000","1751785199999","108218.00000000","107977.70000000","108003.36000000","16961973.49918630","100.14333000","10823474.17364460","23741","2025-07-20T14:15:43.357Z","156.92717000"
"1751785200000","108040.31000000","1751788799999","108194.59000000","108040.17000000","108121.99000000","15161915.64828630","53.20839000","5753039.23680970","20139","2025-07-20T14:15:43.357Z","140.25482000"
"1751788800000","108005.27000000","1751792399999","108065.69000000","107969.31000000","108040.31000000","25761932.63190070","168.39194000","18183353.00160900","19319","2025-07-20T14:15:43.357Z","238.55538000"
"1751792400000","107850.01000000","1751795999999","108056.01000000","107817.80000000","108005.27000000","21405902.30984570","56.82989000","6135451.86383020","23606","2025-07-20T14:15:43.357Z","198.30154000"
"1751796000000","107990.93000000","1751799599999","108111.00000000","107800.01000000","107850.00000000","23580948.12195310","112.21689000","12115700.56297740","29398","2025-07-20T14:15:43.357Z","218.41123000"
"1751799600000","108076.01000000","1751803199999","108079.17000000","107949.99000000","107990.93000000","9258717.61028320","49.65515000","5362810.09962950","16813","2025-07-20T14:15:43.357Z","85.72788000"
"1751803200000","108232.99000000","1751806799999","108233.00000000","108045.76000000","108076.00000000","22158815.05926620","92.13054000","9961917.89442390","22819","2025-07-20T14:15:43.357Z","204.94128000"
"1751806800000","108772.17000000","1751810399999","109127.03000000","108191.85000000","108233.00000000","101549247.22946050","539.99596000","58697872.43990680","150393","2025-07-20T14:15:43.357Z","934.17809000"
"1751810400000","108933.25000000","1751813999999","109049.27000000","108612.00000000","108772.18000000","61026481.55051400","237.14272000","25809997.68598090","114128","2025-07-20T14:15:43.357Z","560.71245000"
"1751814000000","108905.99000000","1751817599999","109000.12000000","108665.86000000","108933.25000000","53737151.72999780","192.27955000","20932913.64480060","62081","2025-07-20T14:15:43.357Z","493.52424000"
"1751817600000","108856.92000000","1751821199999","108955.63000000","108708.00000000","108906.00000000","26065183.60509430","141.58704000","15407242.79201830","50593","2025-07-20T14:15:43.357Z","239.51721000"
"1751821200000","108919.22000000","1751824799999","108966.62000000","108727.16000000","108856.92000000","15587575.66834150","77.29083000","8414067.78205250","33111","2025-07-20T14:15:43.357Z","143.19416000"
"1751824800000","108463.99000000","1751828399999","108928.00000000","108266.67000000","108919.23000000","38692062.35771400","158.21448000","17166221.71915980","81527","2025-07-20T14:15:43.357Z","356.56585000"
"1751828400000","108538.46000000","1751831999999","108630.95000000","108307.69000000","108464.00000000","19826108.65540030","105.40586000","11436292.58822010","51940","2025-07-20T14:15:43.357Z","182.73112000"
"1751832000000","108665.47000000","1751835599999","108840.00000000","108536.86000000","108538.45000000","13949769.97896340","74.31079000","8079097.95224540","49593","2025-07-20T14:15:43.357Z","128.29699000"
"1751835600000","109208.25000000","1751839199999","109700.00000000","108665.47000000","108665.48000000","88625667.19059380","431.54383000","47178641.86415150","213328","2025-07-20T14:15:43.357Z","810.60996000"
"1751839200000","109228.73000000","1751842799999","109526.69000000","109203.86000000","109208.24000000","50755343.32878310","211.53093000","23135475.34542540","109137","2025-07-20T14:15:43.357Z","464.06563000"
"1751842800000","109203.84000000","1751846399999","109278.18000000","108977.54000000","109228.73000000","31987312.80594110","131.03825000","14299665.78546270","81279","2025-07-20T14:15:43.357Z","293.12251000"
"1751846400000","108823.07000000","1751849999999","109288.02000000","108800.01000000","109203.85000000","27650809.59404510","115.64322000","12607374.05771540","87553","2025-07-20T14:15:43.357Z","253.63512000"
"1751850000000","109019.13000000","1751853599999","109089.00000000","108679.75000000","108823.07000000","32632922.62342080","142.14196000","15480277.02866090","80175","2025-07-20T14:15:43.357Z","299.62996000"
"1751853600000","109364.52000000","1751857199999","109499.99000000","109019.12000000","109019.13000000","47462043.44924430","221.97931000","24282736.08204210","72881","2025-07-20T14:15:43.357Z","433.83049000"
"1751857200000","109389.47000000","1751860799999","109700.00000000","109364.52000000","109364.53000000","35766230.50166420","183.33557000","20079923.72232270","61695","2025-07-20T14:15:43.357Z","326.56622000"
"1751860800000","109128.73000000","1751864399999","109447.54000000","109128.72000000","109389.46000000","20113609.10855950","47.50196000","5190116.77881030","42476","2025-07-20T14:15:43.357Z","184.07817000"
"1751864400000","109079.99000000","1751867999999","109201.65000000","109035.21000000","109128.73000000","20173691.32423930","100.11235000","10925515.88865810","37388","2025-07-20T14:15:43.357Z","184.85155000"
"1751868000000","108774.50000000","1751871599999","109174.87000000","108769.23000000","109079.99000000","37965440.39751150","203.16289000","22146930.91010800","45319","2025-07-20T14:15:43.357Z","348.32807000"
"1751871600000","109061.08000000","1751875199999","109061.08000000","108654.94000000","108774.50000000","38278051.66762140","202.89643000","22087407.81641850","46160","2025-07-20T14:15:43.357Z","351.63493000"
"1751875200000","109011.70000000","1751878799999","109087.86000000","108860.50000000","109061.07000000","23046538.13237900","117.10916000","12761614.84841290","47962","2025-07-20T14:15:43.357Z","211.49643000"
"1751878800000","108849.06000000","1751882399999","109011.71000000","108761.13000000","109011.70000000","28244580.03588090","136.87956000","14897669.31911450","39112","2025-07-20T14:15:43.357Z","259.49114000"
"1751882400000","108664.14000000","1751885999999","108899.32000000","108660.14000000","108849.05000000","105183255.04458320","243.92386000","26528725.12970530","77039","2025-07-20T14:15:43.357Z","967.12524000"
"1751886000000","108642.01000000","1751889599999","108801.00000000","108572.52000000","108664.15000000","38619796.60295030","115.64472000","12567967.65259960","51206","2025-07-20T14:15:43.357Z","355.32653000"
"1751889600000","108346.85000000","1751893199999","108642.02000000","108303.83000000","108642.01000000","96513851.68500940","188.07508000","20397422.81966910","84473","2025-07-20T14:15:43.357Z","889.93465000"
"1751893200000","108536.84000000","1751896799999","108572.00000000","108019.23000000","108346.86000000","78653352.03678440","340.91021000","36903698.62399510","177147","2025-07-20T14:15:43.357Z","726.60378000"
"1751896800000","108223.14000000","1751900399999","108660.00000000","107970.00000000","108536.84000000","57979846.70240880","243.98097000","26410694.49861260","169535","2025-07-20T14:15:43.357Z","535.69464000"
"1751900400000","108292.59000000","1751903999999","108621.45000000","108223.14000000","108223.14000000","39480223.62437380","144.74240000","15692124.01756010","111378","2025-07-20T14:15:43.357Z","364.16316000"
"1751904000000","107976.91000000","1751907599999","108493.56000000","107906.25000000","108292.59000000","69258977.54280080","249.41735000","26978640.74772330","196166","2025-07-20T14:15:43.357Z","640.23010000"
"1751907600000","107943.15000000","1751911199999","108354.00000000","107811.00000000","107976.91000000","41251635.27360020","164.02307000","17721766.40620070","132138","2025-07-20T14:15:43.357Z","381.91342000"
"1751911200000","108024.53000000","1751914799999","108100.00000000","107513.20000000","107943.16000000","53029763.01112630","196.11045000","21131054.96619250","105861","2025-07-20T14:15:43.357Z","492.15098000"
"1751914800000","108056.68000000","1751918399999","108314.72000000","108009.99000000","108024.53000000","33732428.08699300","135.02527000","14607047.98002590","93395","2025-07-20T14:15:43.357Z","311.81983000"
"1751918400000","107886.85000000","1751921999999","108140.50000000","107866.66000000","108056.67000000","23809994.85794390","86.32167000","9319545.25632510","64444","2025-07-20T14:15:43.357Z","220.50760000"
"1751922000000","108166.95000000","1751925599999","108213.00000000","107800.01000000","107886.85000000","30659881.47885580","173.47451000","18725236.32933940","52925","2025-07-20T14:15:43.357Z","283.98408000"
"1751925600000","108019.23000000","1751929199999","108180.00000000","107973.06000000","108166.94000000","24080443.36544830","84.99563000","9183128.39157650","51329","2025-07-20T14:15:43.357Z","222.87717000"
"1751929200000","108262.94000000","1751932799999","108300.00000000","108019.23000000","108019.23000000","17260949.90626000","83.51469000","9037482.53045010","34183","2025-07-20T14:15:43.357Z","159.50275000"
"1751932800000","108299.99000000","1751936399999","108525.00000000","108193.48000000","108262.94000000","44380033.19577290","225.69090000","24451633.65764040","97847","2025-07-20T14:15:43.357Z","409.64154000"
"1751936400000","107705.03000000","1751939999999","108300.00000000","107689.64000000","108299.99000000","35417322.90988070","121.90375000","13165527.09127680","86676","2025-07-20T14:15:43.357Z","327.96475000"
"1751940000000","107766.20000000","1751943599999","107945.00000000","107429.57000000","107705.03000000","117449637.61146050","314.56254000","33879204.39420540","133423","2025-07-20T14:15:43.357Z","1090.68261000"
"1751943600000","107901.52000000","1751947199999","108000.00000000","107686.92000000","107766.20000000","19768431.32672560","99.75195000","10759841.23118780","49464","2025-07-20T14:15:43.357Z","183.27109000"
"1751947200000","108019.24000000","1751950799999","108019.24000000","107750.00000000","107901.52000000","16478121.74008680","73.68567000","7950577.67815040","39874","2025-07-20T14:15:43.357Z","152.71362000"
"1751950800000","108210.94000000","1751954399999","108220.39000000","107990.00000000","108019.23000000","20944607.68847200","99.78018000","10785584.18736940","37259","2025-07-20T14:15:43.357Z","193.76866000"
"1751954400000","108299.72000000","1751957999999","108392.05000000","108135.25000000","108210.94000000","28188353.82881510","82.81681000","8966339.21989710","52695","2025-07-20T14:15:43.357Z","260.36038000"
"1751958000000","108484.61000000","1751961599999","108499.00000000","108216.04000000","108299.71000000","43707345.48869460","245.67220000","26633336.70717280","49040","2025-07-20T14:15:43.357Z","403.22303000"
"1751961600000","108262.36000000","1751965199999","108525.00000000","108262.35000000","108484.61000000","26277238.59912270","100.04406000","10846018.73374450","44815","2025-07-20T14:15:43.357Z","242.39116000"
"1751965200000","108469.99000000","1751968799999","108488.98000000","108229.15000000","108262.35000000","15470243.22724210","89.41731000","9688963.70320370","31102","2025-07-20T14:15:43.357Z","142.75742000"
"1751968800000","108832.77000000","1751972399999","108900.00000000","108419.08000000","108469.99000000","51157782.12438970","243.52441000","26472197.32619720","61092","2025-07-20T14:15:43.357Z","470.58627000"
"1751972400000","108756.37000000","1751975999999","109005.00000000","108756.36000000","108832.78000000","49933817.83762690","185.59420000","20214268.38365440","61096","2025-07-20T14:15:43.357Z","458.50309000"
"1751976000000","108949.19000000","1751979599999","108949.19000000","108688.82000000","108756.37000000","24856849.37092430","110.82649000","12058060.92286680","42059","2025-07-20T14:15:43.357Z","228.47887000"
"1751979600000","109034.61000000","1751983199999","109216.56000000","108631.27000000","108949.19000000","64468325.75838420","308.00910000","33574636.33085860","112614","2025-07-20T14:15:43.357Z","591.54102000"
"1751983200000","108376.00000000","1751986799999","109072.81000000","108250.00000000","109034.60000000","64913044.12309720","273.54096000","29706950.69753880","182980","2025-07-20T14:15:43.357Z","597.68590000"
"1751986800000","108268.35000000","1751990399999","108528.06000000","108217.07000000","108376.00000000","46672950.94788600","235.28916000","25493653.23563990","97997","2025-07-20T14:15:43.357Z","430.74475000"
"1751990400000","108439.37000000","1751993999999","108562.95000000","108096.55000000","108268.35000000","36869931.24771920","167.89288000","18183554.29037130","107424","2025-07-20T14:15:43.357Z","340.38908000"
"1751994000000","108991.00000000","1751997599999","109100.00000000","108439.37000000","108439.37000000","120506587.64555270","611.36059000","66595637.03872050","155971","2025-07-20T14:15:43.357Z","1106.48635000"
"1751997600000","109147.56000000","1752001199999","109147.56000000","108909.94000000","108991.01000000","76343444.12237760","357.02134000","38928666.98562030","78064","2025-07-20T14:15:43.357Z","700.15853000"
"1752001200000","108771.88000000","1752004799999","109147.56000000","108736.00000000","109147.55000000","30487761.54937320","128.97749000","14044431.40217310","60937","2025-07-20T14:15:43.357Z","279.87349000"
"1752004800000","108630.54000000","1752008399999","108939.00000000","108630.53000000","108771.87000000","17397161.29017990","98.87934000","10753377.93529170","36906","2025-07-20T14:15:43.357Z","159.96027000"
"1752008400000","108889.90000000","1752011999999","108970.40000000","108624.00000000","108630.53000000","18488092.00030270","91.66776000","9969329.23173760","42658","2025-07-20T14:15:43.357Z","169.96042000"
"1752012000000","108917.01000000","1752015599999","108973.58000000","108818.08000000","108889.89000000","16704341.49483970","71.43809000","7779383.33313510","33014","2025-07-20T14:15:43.357Z","153.40934000"
"1752015600000","108922.98000000","1752019199999","108974.00000000","108823.07000000","108917.01000000","13231388.31096800","34.64148000","3773185.27983630","28237","2025-07-20T14:15:43.357Z","121.46916000"
"1752019200000","108940.39000000","1752022799999","108957.58000000","108777.97000000","108922.99000000","15291180.92679060","62.13827000","6764380.10387660","38669","2025-07-20T14:15:43.357Z","140.46581000"
"1752022800000","108780.76000000","1752026399999","109136.00000000","108722.09000000","108940.38000000","23965647.62438130","107.14221000","11676421.96648390","53604","2025-07-20T14:15:43.357Z","219.97215000"
"1752026400000","108611.53000000","1752029999999","108837.70000000","108600.00000000","108780.77000000","30208827.00751170","116.06309000","12617400.03071070","44080","2025-07-20T14:15:43.357Z","277.87433000"
"1752030000000","108376.41000000","1752033599999","108665.40000000","108348.00000000","108611.53000000","38663701.45378870","130.75000000","14176177.07571750","43216","2025-07-20T14:15:43.357Z","356.48997000"
"1752033600000","108553.61000000","1752037199999","108564.00000000","108324.53000000","108376.41000000","23314119.07767660","131.47856000","14257973.73876880","39762","2025-07-20T14:15:43.357Z","214.96856000"
"1752037200000","108778.10000000","1752040799999","108942.20000000","108489.20000000","108553.60000000","42800944.49812150","199.65904000","21708478.26998990","63672","2025-07-20T14:15:43.357Z","393.65608000"
"1752040800000","108840.01000000","1752044399999","108860.00000000","108667.01000000","108778.10000000","23876861.06362430","81.10133000","8820657.28752510","37909","2025-07-20T14:15:43.357Z","219.55216000"
"1752044400000","108714.39000000","1752047999999","108876.30000000","108675.15000000","108840.01000000","18863127.67520450","68.82187000","7485044.23988240","34224","2025-07-20T14:15:43.357Z","173.42235000"
"1752048000000","108654.16000000","1752051599999","108837.70000000","108654.15000000","108714.39000000","28218825.46217170","125.65914000","13666090.37506200","44155","2025-07-20T14:15:43.357Z","259.46811000"
"1752051600000","108763.37000000","1752055199999","108793.47000000","108553.18000000","108654.15000000","36312254.20876230","233.87383000","25423920.83727600","37544","2025-07-20T14:15:43.357Z","334.08934000"
"1752055200000","108900.00000000","1752058799999","108900.00000000","108708.00000000","108763.37000000","17345795.75544500","94.76051000","10312340.86903410","31753","2025-07-20T14:15:43.357Z","159.39779000"
"1752058800000","109058.27000000","1752062399999","109117.00000000","108899.99000000","108900.00000000","57030096.23271940","285.17749000","31088646.65427000","47969","2025-07-20T14:15:43.357Z","523.04092000"
"1752062400000","109330.77000000","1752065999999","109500.00000000","108992.87000000","109058.27000000","100368822.46109730","524.50201000","57362838.87070170","97166","2025-07-20T14:15:43.357Z","917.63350000"
"1752066000000","109184.00000000","1752069599999","109769.39000000","109128.72000000","109330.76000000","153447043.62377460","721.06835000","78996554.46422390","165833","2025-07-20T14:15:43.357Z","1400.69872000"
"1752069600000","108900.29000000","1752073199999","109460.94000000","108503.00000000","109183.99000000","122279455.70514640","512.99008000","55835094.19506110","209795","2025-07-20T14:15:43.357Z","1123.17859000"
"1752073200000","109071.32000000","1752076799999","109215.69000000","108816.52000000","108900.29000000","72692594.20686860","299.77303000","32675614.52840420","112609","2025-07-20T14:15:43.357Z","666.88050000"
"1752076800000","109408.71000000","1752080399999","109475.29000000","109047.49000000","109071.32000000","36956049.89639000","171.25148000","18711221.83431730","78626","2025-07-20T14:15:43.357Z","338.27349000"
"1752080400000","109168.00000000","1752083999999","109447.82000000","109047.49000000","109408.72000000","32899221.49691550","130.55571000","14258344.31334300","76585","2025-07-20T14:15:43.357Z","301.26918000"
"1752084000000","109536.49000000","1752087599999","109579.98000000","109137.42000000","109168.01000000","61244500.23446510","290.42462000","31789063.31639840","93204","2025-07-20T14:15:43.357Z","559.49460000"
"1752087600000","111750.00000000","1752091199999","111999.79000000","109500.00000000","109536.50000000","570010765.10432210","3054.88638000","338542363.74285270","372248","2025-07-20T14:15:43.357Z","5139.53728000"
"1752091200000","110714.97000000","1752094799999","111952.33000000","110559.40000000","111749.99000000","186610955.90391870","708.78018000","78843272.17203630","272040","2025-07-20T14:15:43.357Z","1677.69298000"
"1752094800000","110818.36000000","1752098399999","111280.00000000","110682.39000000","110714.97000000","76541798.02671970","324.78333000","36056886.77890600","138897","2025-07-20T14:15:43.357Z","689.32229000"
"1752098400000","111382.17000000","1752101999999","111403.85000000","110818.36000000","110818.36000000","64767404.47242980","282.31146000","31389265.91561590","115642","2025-07-20T14:15:43.357Z","582.41183000"
"1752102000000","111233.99000000","1752105599999","111521.00000000","111229.92000000","111382.17000000","68344752.07667860","277.75130000","30947457.16775630","79282","2025-07-20T14:15:43.357Z","613.49597000"
"1752105600000","110916.66000000","1752109199999","111319.24000000","110916.66000000","111234.00000000","44720111.15095130","158.83934000","17656162.45436740","72641","2025-07-20T14:15:43.357Z","402.36165000"
"1752109200000","111189.71000000","1752112799999","111356.00000000","110880.00000000","110916.66000000","52716186.61788040","306.58410000","34082952.96592180","66675","2025-07-20T14:15:43.357Z","474.28195000"
"1752112800000","111213.91000000","1752116399999","111581.00000000","111150.00000000","111189.70000000","54941595.78105870","261.98521000","29180033.81679640","72027","2025-07-20T14:15:43.357Z","493.35901000"
"1752116400000","111074.51000000","1752119999999","111221.14000000","110986.33000000","111213.91000000","35298683.71542780","125.77737000","13974620.92908680","40373","2025-07-20T14:15:43.357Z","317.73205000"
"1752120000000","111150.00000000","1752123599999","111185.77000000","110951.59000000","111074.52000000","32450678.56120280","137.89122000","15316036.10253750","48910","2025-07-20T14:15:43.357Z","292.13383000"
"1752123600000","111086.14000000","1752127199999","111164.35000000","110898.00000000","111150.00000000","52979893.08677060","211.29434000","23455566.75379420","43823","2025-07-20T14:15:43.357Z","477.20128000"
"1752127200000","111233.34000000","1752130799999","111306.49000000","111086.14000000","111086.14000000","44001445.67622880","186.52915000","20741052.22382410","59213","2025-07-20T14:15:43.357Z","395.68308000"
"1752130800000","111230.00000000","1752134399999","111432.46000000","111144.08000000","111233.33000000","55885839.34259070","199.72457000","22229870.19850610","77193","2025-07-20T14:15:43.357Z","502.09594000"
"1752134400000","111233.33000000","1752137999999","111398.96000000","111102.78000000","111229.99000000","44621025.85173040","164.67229000","18322080.35712330","56036","2025-07-20T14:15:43.357Z","401.06449000"
"1752138000000","111041.36000000","1752141599999","111258.00000000","111021.57000000","111233.34000000","31892686.97168630","128.86009000","14320890.17099900","46264","2025-07-20T14:15:43.357Z","286.97004000"
"1752141600000","111088.51000000","1752145199999","111098.30000000","110870.33000000","111041.37000000","39521490.31579860","171.16337000","18998254.45587430","53923","2025-07-20T14:15:43.357Z","356.07524000"
"1752145200000","111019.99000000","1752148799999","111173.95000000","110967.00000000","111088.51000000","40394294.34358590","179.97432000","19987956.22657300","58192","2025-07-20T14:15:43.357Z","363.68320000"
"1752148800000","110869.00000000","1752152399999","111020.00000000","110752.35000000","111019.99000000","39646558.24170180","173.35781000","19216724.16987160","65051","2025-07-20T14:15:43.357Z","357.65859000"
"1752152400000","110800.01000000","1752155999999","111039.99000000","110500.00000000","110869.00000000","60305416.23522110","275.16071000","30492937.52133780","148618","2025-07-20T14:15:43.357Z","544.26918000"
"1752156000000","111247.57000000","1752159599999","111319.24000000","110642.30000000","110801.78000000","81021987.31442100","384.70714000","42714924.07629010","174030","2025-07-20T14:15:43.357Z","729.68377000"
"1752159600000","111408.40000000","1752163199999","111408.41000000","110969.51000000","111247.56000000","65589350.79441380","294.18565000","32730141.29592060","127180","2025-07-20T14:15:43.357Z","589.60583000"
"1752163200000","112643.48000000","1752166799999","112725.38000000","111322.32000000","111408.40000000","274717980.63764670","1406.03317200","157851906.67208310","299340","2025-07-20T14:15:43.357Z","2446.38540000"
"1752166800000","113722.82000000","1752170399999","113788.23000000","112545.95000000","112643.47000000","312328982.82883984","1518.71613100","171982792.78141914","308775","2025-07-20T14:15:43.357Z","2757.37600100"
"1752170400000","113420.00000000","1752173999999","113760.97000000","112985.64000000","113722.83000000","148556295.11355120","565.96528000","64137354.66200510","167862","2025-07-20T14:15:43.357Z","1310.78452000"
"1752174000000","113301.81000000","1752177599999","113680.00000000","113098.45000000","113420.01000000","107324809.24742620","438.27345000","49697331.94350200","112111","2025-07-20T14:15:43.357Z","946.49177000"
"1752177600000","113493.16000000","1752181199999","113580.00000000","113270.98000000","113301.80000000","62950664.76798210","254.43555000","28869673.28142130","71914","2025-07-20T14:15:43.357Z","554.81409000"
"1752181200000","116490.52000000","1752184799999","116868.00000000","113385.36000000","113493.16000000","730270789.01228860","3662.54060400","423232890.54046900","720732","2025-07-20T14:15:43.357Z","6314.07127400"
"1752184800000","116008.38000000","1752188399999","116499.95000000","115800.00000000","116490.52000000","264699822.27323330","1152.63986000","133915676.58185710","230720","2025-07-20T14:15:43.357Z","2278.63989000"
"1752188400000","116010.00000000","1752191999999","116099.99000000","115645.88000000","116008.38000000","149623692.56358540","540.82474000","62669630.75949480","105414","2025-07-20T14:15:43.357Z","1291.02859000"
"1752192000000","115590.63000000","1752195599999","116098.80000000","115222.22000000","116010.01000000","120450206.89914040","449.57193000","52016795.49744980","183179","2025-07-20T14:15:43.357Z","1041.06079000"
"1752195600000","115967.57000000","1752199199999","116078.85000000","115514.57000000","115590.64000000","91092140.79528060","335.15629000","38822499.72797340","122207","2025-07-20T14:15:43.357Z","786.25654000"
"1752199200000","116672.57000000","1752202799999","116800.00000000","115702.86000000","115967.57000000","157479785.96942340","886.12678000","103186485.63751220","159301","2025-07-20T14:15:43.357Z","1353.14236000"
"1752202800000","116881.70000000","1752206399999","116950.00000000","116390.25000000","116672.57000000","148794961.74250405","921.30606100","107416466.02108605","119925","2025-07-20T14:15:43.357Z","1276.21161100"
"1752206400000","116918.16000000","1752209999999","116929.00000000","116500.00000000","116881.69000000","78664273.59709760","352.47547000","41139288.59991490","89708","2025-07-20T14:15:43.357Z","674.02539000"
"1752210000000","117860.37000000","1752213599999","118404.22000000","116918.16000000","116918.16000000","310352198.26278490","1488.60255700","175135553.11884470","326207","2025-07-20T14:15:43.357Z","2636.87379700"
"1752213600000","117648.33000000","1752217199999","118400.00000000","117602.22000000","117860.38000000","176941502.54731960","722.65595000","85271126.50520770","193919","2025-07-20T14:15:43.357Z","1499.83544000"
"1752217200000","117526.88000000","1752220799999","118108.79000000","117468.53000000","117648.32000000","368467797.96106370","824.30352000","97044934.33967600","178015","2025-07-20T14:15:43.357Z","3129.43875000"
"1752220800000","117964.76000000","1752224399999","118133.00000000","117526.88000000","117526.88000000","117947974.74722310","543.44772000","64045418.97583230","106710","2025-07-20T14:15:43.357Z","1000.82860000"
"1752224400000","118470.34000000","1752227999999","118869.98000000","117883.74000000","117964.75000000","179361643.42344110","863.95290000","102311997.08073450","165240","2025-07-20T14:15:43.357Z","1514.60180000"
"1752228000000","117983.78000000","1752231599999","118470.35000000","117946.72000000","118470.35000000","158355439.80462970","443.98504000","52466510.07899370","137022","2025-07-20T14:15:43.357Z","1340.00944000"
"1752231600000","117821.91000000","1752235199999","118110.60000000","117583.16000000","117983.78000000","95248267.55240450","372.37039000","43868438.21536200","115954","2025-07-20T14:15:43.357Z","808.62177000"
"1752235200000","117878.11000000","1752238799999","118259.24000000","117741.94000000","117821.91000000","101573121.02895160","552.84887000","65185356.78290710","114974","2025-07-20T14:15:43.357Z","861.42649000"
"1752238800000","117989.18000000","1752242399999","118189.18000000","117273.45000000","117878.10000000","172238835.25667300","786.20909000","92536579.90804910","281057","2025-07-20T14:15:43.357Z","1463.56142000"
"1752242400000","117858.16000000","1752245999999","118170.24000000","117388.00000000","117989.17000000","126669843.21084060","448.19025000","52833607.21716760","239824","2025-07-20T14:15:43.357Z","1074.59567000"
"1752246000000","116902.59000000","1752249599999","117960.00000000","116724.66000000","117858.15000000","153941493.51947010","512.93491000","60203753.72132890","256385","2025-07-20T14:15:43.357Z","1311.79050000"
"1752249600000","117393.39000000","1752253199999","117433.40000000","116604.87000000","116902.58000000","109018211.16979670","430.31473000","50376997.28327420","207613","2025-07-20T14:15:43.357Z","931.33103000"
"1752253200000","117640.00000000","1752256799999","117745.70000000","117250.00000000","117393.38000000","91097135.47808520","463.49762000","54468620.49178760","129780","2025-07-20T14:15:43.357Z","775.16024000"
"1752256800000","117694.01000000","1752260399999","117734.55000000","117300.00000000","117640.01000000","48035459.00875010","200.71783000","23596348.13670640","88976","2025-07-20T14:15:43.357Z","408.58924000"
"1752260400000","118108.81000000","1752263999999","118138.75000000","117426.58000000","117694.02000000","75400473.49671010","311.17854000","36685601.16819730","117950","2025-07-20T14:15:43.357Z","639.64596000"
"1752264000000","117664.46000000","1752267599999","118108.81000000","117659.19000000","118108.81000000","41927056.76503380","153.15722000","18054534.19200880","102540","2025-07-20T14:15:43.357Z","355.65991000"
"1752267600000","117619.99000000","1752271199999","117880.01000000","117471.09000000","117664.46000000","32908362.22878670","121.15914000","14252985.71974340","95371","2025-07-20T14:15:43.357Z","279.72136000"
"1752271200000","117615.89000000","1752274799999","117665.92000000","117146.80000000","117619.99000000","59428994.03028900","218.33284000","25643659.81059920","130932","2025-07-20T14:15:43.357Z","505.97498000"
"1752274800000","117527.66000000","1752278399999","117677.24000000","117436.59000000","117615.88000000","24126624.53154730","100.43552000","11810775.71985550","45405","2025-07-20T14:15:43.357Z","205.15806000"
"1752278400000","117407.99000000","1752281999999","117646.97000000","117141.13000000","117527.66000000","46070426.45101020","161.38623000","18940446.11607790","64149","2025-07-20T14:15:43.357Z","392.55028000"
"1752282000000","117644.81000000","1752285599999","117697.49000000","117407.99000000","117407.99000000","37876729.10515650","169.99375000","19994078.86018560","61007","2025-07-20T14:15:43.357Z","322.02488000"
"1752285600000","117599.99000000","1752289199999","117800.43000000","117556.00000000","117644.80000000","37557445.12435070","157.03488000","18483261.75071010","46608","2025-07-20T14:15:43.357Z","319.10692000"
"1752289200000","117774.42000000","1752292799999","117847.66000000","117599.97000000","117599.98000000","27685984.73851610","130.07233000","15317070.96581000","37629","2025-07-20T14:15:43.357Z","235.13774000"
"1752292800000","117646.44000000","1752296399999","117876.57000000","117587.00000000","117774.42000000","27266576.32789070","108.14207000","12733262.68854810","58069","2025-07-20T14:15:43.357Z","231.58516000"
"1752296400000","117689.68000000","1752299999999","117718.82000000","117506.37000000","117646.43000000","26786652.36241470","110.93353000","13047516.95400000","48023","2025-07-20T14:15:43.357Z","227.73150000"
"1752300000000","117847.66000000","1752303599999","117981.57000000","117660.00000000","117689.68000000","36418218.16127260","151.95316000","17904661.99940070","59518","2025-07-20T14:15:43.357Z","309.07591000"
"1752303600000","117731.99000000","1752307199999","118054.79000000","117625.63000000","117847.66000000","45884955.64102350","152.14571000","17934654.35169820","62310","2025-07-20T14:15:43.357Z","389.30318000"
"1752307200000","117929.65000000","1752310799999","118000.00000000","117724.47000000","117731.99000000","50309226.80420790","200.97885000","23688805.73338240","43286","2025-07-20T14:15:43.357Z","426.87947000"
"1752310800000","118158.78000000","1752314399999","118200.00000000","117881.15000000","117929.66000000","43970254.32253490","176.41628000","20821412.83681570","55443","2025-07-20T14:15:43.357Z","372.57837000"
"1752314400000","118077.32000000","1752317999999","118158.79000000","117870.31000000","118158.79000000","42561574.68107420","131.99954000","15582444.79060180","61789","2025-07-20T14:15:43.357Z","360.52166000"
